"image_id","image_url","is_primary","product_id","variant_id","alt_text","display_order","created_at"
"630","https://res.cloudinary.com/druymbf9y/image/upload/v1781668509/fashion-ai-shop/products/casual-shoes/puma-men-bluebird-red-shoe-8986.jpg","True","630","630","Puma Men Bluebird Red Shoe","1","6/17/2026 10:39:32 AM"
"631","https://res.cloudinary.com/druymbf9y/image/upload/v1781668510/fashion-ai-shop/products/shorts/nike-men-woven-grey-shorts-30595.jpg","True","631","631","Nike Men Woven Grey Shorts","1","6/17/2026 10:39:32 AM"
"632","https://res.cloudinary.com/druymbf9y/image/upload/v1781668511/fashion-ai-shop/products/casual-shoes/puma-men-silly-point-orange-casual-shoes-9211.jpg","True","632","632","Puma Men Silly Point Orange Casual Shoes","1","6/17/2026 10:39:32 AM"
"633","https://res.cloudinary.com/druymbf9y/image/upload/v1781668512/fashion-ai-shop/products/tshirts/nike-women-air-scoop-dark-grey-t-shirt-28572.jpg","True","633","633","Nike Women Air Scoop Dark Grey T-shirt","1","6/17/2026 10:39:32 AM"
"634","https://res.cloudinary.com/druymbf9y/image/upload/v1781668513/fashion-ai-shop/products/casual-shoes/rockport-men-d2n-desert-boot-dark-brown-shoe-4184.jpg","True","634","634","Rockport Men D2N Desert Boot Dark Brown Shoe","1","6/17/2026 10:39:32 AM"
"635","https://res.cloudinary.com/druymbf9y/image/upload/v1781668514/fashion-ai-shop/products/tshirts/locomotive-men-solid-maroon-tshirt-16498.jpg","True","635","635","Locomotive Men Solid Maroon TShirt","1","6/17/2026 10:39:32 AM"
"636","https://res.cloudinary.com/druymbf9y/image/upload/v1781668514/fashion-ai-shop/products/shirts/timberland-men-vintage-rugged-green-shirt-6795.jpg","True","636","636","Timberland Men Vintage Rugged Green Shirt","1","6/17/2026 10:39:32 AM"
"637","https://res.cloudinary.com/druymbf9y/image/upload/v1781668515/fashion-ai-shop/products/tshirts/adidas-women-graphic-blue-t-shirt-32458.jpg","True","637","637","ADIDAS Women Graphic Blue T-shirt","1","6/17/2026 10:39:32 AM"
"638","https://res.cloudinary.com/druymbf9y/image/upload/v1781668516/fashion-ai-shop/products/sports-shoes/reebok-men-grey-united-runner-sports-shoes-43362.jpg","True","638","638","Reebok Men Grey United Runner Sports Shoes","1","6/17/2026 10:39:32 AM"
"639","https://res.cloudinary.com/druymbf9y/image/upload/v1781668517/fashion-ai-shop/products/jeans/spykar-men-washed-blue-jeans-15561.jpg","True","639","639","Spykar Men Washed Blue Jeans","1","6/17/2026 10:39:32 AM"
"640","https://res.cloudinary.com/druymbf9y/image/upload/v1781668518/fashion-ai-shop/products/tshirts/status-quo-men-black-t-shirt-42171.jpg","True","640","640","Status Quo Men Black T-shirt","1","6/17/2026 10:39:32 AM"
"641","https://res.cloudinary.com/druymbf9y/image/upload/v1781668519/fashion-ai-shop/products/heels/cobblerz-women-white-sandals-45372.jpg","True","641","641","Cobblerz Women White Sandals","1","6/17/2026 10:39:32 AM"
"642","https://res.cloudinary.com/druymbf9y/image/upload/v1781668519/fashion-ai-shop/products/sweaters/u-s-polo-assn-men-solid-charcoal-sweater-19822.jpg","True","642","642","U.S. Polo Assn. Men Solid Charcoal Sweater","1","6/17/2026 10:39:32 AM"
"643","https://res.cloudinary.com/druymbf9y/image/upload/v1781668520/fashion-ai-shop/products/tshirts/puma-men-black-t-shirt-53800.jpg","True","643","643","Puma Men Black T-shirt","1","6/17/2026 10:39:32 AM"
"644","https://res.cloudinary.com/druymbf9y/image/upload/v1781668521/fashion-ai-shop/products/tshirts/puma-men-graphic-white-tshirt-16191.jpg","True","644","644","Puma Men Graphic White TShirt","1","6/17/2026 10:39:32 AM"
"645","https://res.cloudinary.com/druymbf9y/image/upload/v1781668521/fashion-ai-shop/products/tshirts/adidas-men-solid-black-jersey-19401.jpg","True","645","645","ADIDAS Men Solid Black Jersey","1","6/17/2026 10:39:32 AM"
"646","https://res.cloudinary.com/druymbf9y/image/upload/v1781668522/fashion-ai-shop/products/shirts/myntra-women-pink-checked-casual-shirt-51433.jpg","True","646","646","Myntra Women Pink Checked Casual Shirt","1","6/17/2026 10:39:32 AM"
"647","https://res.cloudinary.com/druymbf9y/image/upload/v1781668523/fashion-ai-shop/products/tshirts/classic-polo-men-s-white-t-shirt-with-dark-blue-stripes-4538.jpg","True","647","647","Classic Polo Men's White T-shirt with Dark Blue Stripes","1","6/17/2026 10:39:32 AM"
"648","https://res.cloudinary.com/druymbf9y/image/upload/v1781668524/fashion-ai-shop/products/shirts/locomotive-men-stripes-blue-shirts-10255.jpg","True","648","648","Locomotive Men Stripes Blue Shirts","1","6/17/2026 10:39:32 AM"
"649","https://res.cloudinary.com/druymbf9y/image/upload/v1781668525/fashion-ai-shop/products/flip-flops/ipanema-women-purple-flip-flops-49813.jpg","True","649","649","iPanema Women Purple Flip Flops","1","6/17/2026 10:39:32 AM"
"650","https://res.cloudinary.com/druymbf9y/image/upload/v1781668526/fashion-ai-shop/products/tshirts/proline-men-blue-t-shirt-with-printed-detail-34245.jpg","True","650","650","Proline Men Blue T-shirt with Printed Detail","1","6/17/2026 10:39:33 AM"
"651","https://res.cloudinary.com/druymbf9y/image/upload/v1781668526/fashion-ai-shop/products/casual-shoes/skechers-men-s-striking-charcoal-shoe-5703.jpg","True","651","651","Skechers Men's Striking Charcoal Shoe","1","6/17/2026 10:39:33 AM"
"652","https://res.cloudinary.com/druymbf9y/image/upload/v1781668527/fashion-ai-shop/products/trousers/john-miller-men-striped-navy-blue-trousers-26145.jpg","True","652","652","John Miller Men Striped Navy Blue Trousers","1","6/17/2026 10:39:33 AM"
"653","https://res.cloudinary.com/druymbf9y/image/upload/v1781668528/fashion-ai-shop/products/sports-shoes/fila-men-destiny-grey-sports-shoes-23882.jpg","True","653","653","Fila Men Destiny Grey Sports Shoes","1","6/17/2026 10:39:33 AM"
"654","https://res.cloudinary.com/druymbf9y/image/upload/v1781668529/fashion-ai-shop/products/heels/inc-5-women-casual-black-heels-13000.jpg","True","654","654","Inc 5 Women Casual Black Heels","1","6/17/2026 10:39:33 AM"
"655","https://res.cloudinary.com/druymbf9y/image/upload/v1781668530/fashion-ai-shop/products/casual-shoes/red-tape-men-grey-shoes-28313.jpg","True","655","655","Red Tape Men Grey Shoes","1","6/17/2026 10:39:33 AM"
"656","https://res.cloudinary.com/druymbf9y/image/upload/v1781668530/fashion-ai-shop/products/tshirts/nike-men-s-as-seize-victory-blue-t-shirt-4099.jpg","True","656","656","Nike Men's As Seize Victory Blue T-shirt","1","6/17/2026 10:39:33 AM"
"657","https://res.cloudinary.com/druymbf9y/image/upload/v1781668531/fashion-ai-shop/products/casual-shoes/lee-cooper-men-black-casual-shoe-17814.jpg","True","657","657","Lee Cooper Men  Black Casual Shoe","1","6/17/2026 10:39:33 AM"
"658","https://res.cloudinary.com/druymbf9y/image/upload/v1781668532/fashion-ai-shop/products/heels/puma-women-white-karmin-heeled-shoes-43886.jpg","True","658","658","Puma Women White Karmin Heeled Shoes","1","6/17/2026 10:39:33 AM"
"659","https://res.cloudinary.com/druymbf9y/image/upload/v1781668533/fashion-ai-shop/products/tshirts/nike-men-club-pique-polo-black-t-shirt-30585.jpg","True","659","659","Nike Men Club Pique Polo Black T-shirt","1","6/17/2026 10:39:33 AM"
"660","https://res.cloudinary.com/druymbf9y/image/upload/v1781668533/fashion-ai-shop/products/tshirts/little-miss-women-printed-white-t-shirt-9827.jpg","True","660","660","Little Miss Women Printed White T-shirt","1","6/17/2026 10:39:33 AM"
"661","https://res.cloudinary.com/druymbf9y/image/upload/v1781668534/fashion-ai-shop/products/tshirts/basics-men-orange-striped-t-shirt-12195.jpg","True","661","661","Basics Men Orange Striped T-shirt","1","6/17/2026 10:39:33 AM"
"662","https://res.cloudinary.com/druymbf9y/image/upload/v1781668535/fashion-ai-shop/products/shirts/arrow-men-green-striped-shirt-33238.jpg","True","662","662","Arrow Men Green Striped Shirt","1","6/17/2026 10:39:33 AM"
"663","https://res.cloudinary.com/druymbf9y/image/upload/v1781668536/fashion-ai-shop/products/tshirts/puma-men-boot-red-t-shirt-18570.jpg","True","663","663","Puma Men Boot Red T-shirt","1","6/17/2026 10:39:33 AM"
"664","https://res.cloudinary.com/druymbf9y/image/upload/v1781668537/fashion-ai-shop/products/tshirts/puma-men-grey-polo-t-shirt-31247.jpg","True","664","664","Puma Men Grey Polo T-shirt","1","6/17/2026 10:39:33 AM"
"665","https://res.cloudinary.com/druymbf9y/image/upload/v1781668537/fashion-ai-shop/products/shirts/timberland-men-white-claremont-plaid-shirt-22468.jpg","True","665","665","Timberland Men White Claremont Plaid Shirt","1","6/17/2026 10:39:33 AM"
"666","https://res.cloudinary.com/druymbf9y/image/upload/v1781668538/fashion-ai-shop/products/casual-shoes/nike-men-air-endurance-white-casual-shoes-25453.jpg","True","666","666","Nike Men Air Endurance White Casual Shoes","1","6/17/2026 10:39:33 AM"
"667","https://res.cloudinary.com/druymbf9y/image/upload/v1781668539/fashion-ai-shop/products/track-pants/nike-men-breakline-grey-track-pants-28520.jpg","True","667","667","Nike Men Breakline Grey Track Pants","1","6/17/2026 10:39:33 AM"
"668","https://res.cloudinary.com/druymbf9y/image/upload/v1781668540/fashion-ai-shop/products/tshirts/arrow-sport-men-striped-blue-polo-t-shirt-31036.jpg","True","668","668","Arrow Sport Men Striped Blue Polo T-shirt","1","6/17/2026 10:39:33 AM"
"669","https://res.cloudinary.com/druymbf9y/image/upload/v1781668541/fashion-ai-shop/products/sports-shoes/spinn-men-bounce-white-sports-shoes-36427.jpg","True","669","669","Spinn Men Bounce White Sports Shoes","1","6/17/2026 10:39:33 AM"
"670","https://res.cloudinary.com/druymbf9y/image/upload/v1781668541/fashion-ai-shop/products/dresses/united-colors-of-benetton-women-beige-printed-dress-59811.jpg","True","670","670","United Colors of Benetton Women Beige Printed Dress","1","6/17/2026 10:39:33 AM"
"671","https://res.cloudinary.com/druymbf9y/image/upload/v1781668542/fashion-ai-shop/products/jackets/nike-men-summerized-wind-runner-orange-jackets-9532.jpg","True","671","671","Nike Men Summerized Wind Runner Orange Jackets","1","6/17/2026 10:39:33 AM"
"672","https://res.cloudinary.com/druymbf9y/image/upload/v1781668543/fashion-ai-shop/products/casual-shoes/red-chief-men-rust-casual-shoes-39253.jpg","True","672","672","Red Chief Men Rust Casual  Shoes","1","6/17/2026 10:39:33 AM"
"673","https://res.cloudinary.com/druymbf9y/image/upload/v1781668544/fashion-ai-shop/products/shorts/adidas-men-s-black-short-3542.jpg","True","673","673","ADIDAS Men's Black Short","1","6/17/2026 10:39:33 AM"
"674","https://res.cloudinary.com/druymbf9y/image/upload/v1781668545/fashion-ai-shop/products/heels/carlton-london-women-black-heels-59034.jpg","True","674","674","Carlton London Women Black Heels","1","6/17/2026 10:39:33 AM"
"675","https://res.cloudinary.com/druymbf9y/image/upload/v1781668545/fashion-ai-shop/products/jeans/locomotive-men-blue-jeans-53286.jpg","True","675","675","Locomotive Men Blue Jeans","1","6/17/2026 10:39:33 AM"
"676","https://res.cloudinary.com/druymbf9y/image/upload/v1781668546/fashion-ai-shop/products/flip-flops/fila-men-s-dusk-brown-flip-flop-4346.jpg","True","676","676","Fila Men's Dusk Brown Flip Flop","1","6/17/2026 10:39:33 AM"
"677","https://res.cloudinary.com/druymbf9y/image/upload/v1781668547/fashion-ai-shop/products/sweaters/provogue-men-blue-sweater-23952.jpg","True","677","677","Provogue Men Blue Sweater","1","6/17/2026 10:39:33 AM"
"678","https://res.cloudinary.com/druymbf9y/image/upload/v1781668548/fashion-ai-shop/products/shirts/highlander-men-blue-beige-check-shirt-51857.jpg","True","678","678","Highlander Men  Blue & Beige Check  Shirt","1","6/17/2026 10:39:33 AM"
"679","https://res.cloudinary.com/druymbf9y/image/upload/v1781668548/fashion-ai-shop/products/sports-shoes/nike-women-air-pegasus-28-grey-white-pink-shoe-6740.jpg","True","679","679","Nike Women Air Pegasus+ 28 Grey White Pink Shoe","1","6/17/2026 10:39:33 AM"
"680","https://res.cloudinary.com/druymbf9y/image/upload/v1781668549/fashion-ai-shop/products/flip-flops/playboy-men-casual-blue-slippers-11864.jpg","True","680","680","Playboy Men Casual Blue Slippers","1","6/17/2026 10:39:33 AM"
"681","https://res.cloudinary.com/druymbf9y/image/upload/v1781668550/fashion-ai-shop/products/tshirts/nike-men-cricket-off-white-t-shirt-31460.jpg","True","681","681","Nike Men Cricket Off White T-shirt","1","6/17/2026 10:39:33 AM"
"682","https://res.cloudinary.com/druymbf9y/image/upload/v1781668551/fashion-ai-shop/products/tshirts/wildcraft-men-yellow-t-shirt-39499.jpg","True","682","682","Wildcraft Men Yellow T-shirt","1","6/17/2026 10:39:33 AM"
"683","https://res.cloudinary.com/druymbf9y/image/upload/v1781668552/fashion-ai-shop/products/tshirts/adidas-women-s-blossom-pink-t-shirt-6473.jpg","True","683","683","ADIDAS Women's Blossom Pink T-shirt","1","6/17/2026 10:39:33 AM"
"684","https://res.cloudinary.com/druymbf9y/image/upload/v1781668552/fashion-ai-shop/products/tshirts/adidas-men-s-best-shot-teal-blue-t-shirt-4802.jpg","True","684","684","ADIDAS Men's Best Shot Teal Blue T-shirt","1","6/17/2026 10:39:33 AM"
"685","https://res.cloudinary.com/druymbf9y/image/upload/v1781668553/fashion-ai-shop/products/heels/catwalk-women-black-heels-55639.jpg","True","685","685","Catwalk Women Black Heels","1","6/17/2026 10:39:33 AM"
"686","https://res.cloudinary.com/druymbf9y/image/upload/v1781668554/fashion-ai-shop/products/shirts/highlander-men-grey-blue-black-checked-shirt-6002.jpg","True","686","686","Highlander Men Grey Blue Black Checked Shirt","1","6/17/2026 10:39:33 AM"
"687","https://res.cloudinary.com/druymbf9y/image/upload/v1781668555/fashion-ai-shop/products/sports-shoes/reebok-men-premier-zigfly-silver-sports-shoes-10117.jpg","True","687","687","Reebok Men Premier Zigfly Silver Sports Shoes","1","6/17/2026 10:39:33 AM"
"688","https://res.cloudinary.com/druymbf9y/image/upload/v1781668555/fashion-ai-shop/products/tshirts/nike-men-running-red-jerseys-15615.jpg","True","688","688","Nike Men Running Red Jerseys","1","6/17/2026 10:39:33 AM"
"689","https://res.cloudinary.com/druymbf9y/image/upload/v1781668556/fashion-ai-shop/products/heels/carlton-london-women-black-heels-59026.jpg","True","689","689","Carlton London Women Black Heels","1","6/17/2026 10:39:33 AM"
"690","https://res.cloudinary.com/druymbf9y/image/upload/v1781668557/fashion-ai-shop/products/casual-shoes/playboy-men-casual-red-casual-shoes-11828.jpg","True","690","690","Playboy Men Casual Red Casual Shoes","1","6/17/2026 10:39:33 AM"
"691","https://res.cloudinary.com/druymbf9y/image/upload/v1781668558/fashion-ai-shop/products/shirts/wills-lifestyle-women-eliza-white-shirt-44670.jpg","True","691","691","Wills Lifestyle Women Eliza White Shirt","1","6/17/2026 10:39:33 AM"
"692","https://res.cloudinary.com/druymbf9y/image/upload/v1781668558/fashion-ai-shop/products/sports-shoes/nike-men-white-air-quick-handle-sports-shoes-42040.jpg","True","692","692","Nike Men White Air Quick Handle Sports Shoes","1","6/17/2026 10:39:33 AM"
"693","https://res.cloudinary.com/druymbf9y/image/upload/v1781668559/fashion-ai-shop/products/sports-shoes/skechers-women-white-sports-shoes-41840.jpg","True","693","693","Skechers Women White Sports Shoes","1","6/17/2026 10:39:33 AM"
"694","https://res.cloudinary.com/druymbf9y/image/upload/v1781668560/fashion-ai-shop/products/tshirts/nike-men-s-cruiser-run-the-city-blue-t-shirt-5432.jpg","True","694","694","Nike Men's Cruiser Run The City Blue T-shirt","1","6/17/2026 10:39:33 AM"
"695","https://res.cloudinary.com/druymbf9y/image/upload/v1781668561/fashion-ai-shop/products/shirts/scullers-women-check-blue-shirts-13889.jpg","True","695","695","Scullers Women Check Blue Shirts","1","6/17/2026 10:39:33 AM"
"696","https://res.cloudinary.com/druymbf9y/image/upload/v1781668561/fashion-ai-shop/products/dresses/109f-women-multi-coloured-dress-46285.jpg","True","696","696","109F Women Multi Coloured Dress","1","6/17/2026 10:39:33 AM"
"697","https://res.cloudinary.com/druymbf9y/image/upload/v1781668562/fashion-ai-shop/products/tshirts/arrow-woman-white-striped-polo-t-shirt-32386.jpg","True","697","697","Arrow Woman White Striped Polo T-shirt","1","6/17/2026 10:39:33 AM"
"698","https://res.cloudinary.com/druymbf9y/image/upload/v1781668563/fashion-ai-shop/products/trousers/indigo-nation-men-pv-stretch-grey-trousers-8901.jpg","True","698","698","Indigo Nation Men PV stretch Grey Trousers","1","6/17/2026 10:39:33 AM"
"699","https://res.cloudinary.com/druymbf9y/image/upload/v1781668563/fashion-ai-shop/products/flats/portia-women-blue-flats-47586.jpg","True","699","699","Portia Women Blue Flats","1","6/17/2026 10:39:33 AM"
"700","https://res.cloudinary.com/druymbf9y/image/upload/v1781668564/fashion-ai-shop/products/flats/united-colors-of-benetton-women-pink-sandals-37239.jpg","True","700","700","United Colors of Benetton Women Pink Sandals","1","6/17/2026 10:39:33 AM"
"701","https://res.cloudinary.com/druymbf9y/image/upload/v1781668565/fashion-ai-shop/products/shirts/u-s-polo-assn-men-check-green-shirt-19825.jpg","True","701","701","U.S. Polo Assn. Men Check Green Shirt","1","6/17/2026 10:39:33 AM"
"702","https://res.cloudinary.com/druymbf9y/image/upload/v1781668566/fashion-ai-shop/products/casual-shoes/vans-unisex-classic-slip-on-red-black-shoes-29554.jpg","True","702","702","Vans Unisex Classic Slip-On Red & Black Shoes","1","6/17/2026 10:39:33 AM"
"703","https://res.cloudinary.com/druymbf9y/image/upload/v1781668567/fashion-ai-shop/products/tshirts/elle-women-pink-essentials-t-shirt-57156.jpg","True","703","703","Elle Women Pink Essentials T-shirt","1","6/17/2026 10:39:33 AM"
"704","https://res.cloudinary.com/druymbf9y/image/upload/v1781668568/fashion-ai-shop/products/casual-shoes/vans-men-half-cab-grey-casual-shoes-14572.jpg","True","704","704","Vans Men Half Cab Grey Casual Shoes","1","6/17/2026 10:39:33 AM"
"705","https://res.cloudinary.com/druymbf9y/image/upload/v1781668569/fashion-ai-shop/products/tshirts/music-men-printed-grey-t-shirt-32780.jpg","True","705","705","Music Men Printed Grey T-shirt","1","6/17/2026 10:39:33 AM"
"706","https://res.cloudinary.com/druymbf9y/image/upload/v1781668570/fashion-ai-shop/products/tshirts/lee-men-s-printed-black-t-shirt-6216.jpg","True","706","706","Lee Men's Printed Black T-shirt","1","6/17/2026 10:39:33 AM"
