"variant_id","sku","variant_attributes","price","stock_quantity","product_id","color","size","stock_reserved","low_stock_threshold","is_active","created_at","updated_at"
"933","VS-44902-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","92","933","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"934","VS-15418-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","45","934","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"935","VS-25470-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","19","935","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"936","VS-17564-BLACK-M","{""color"":""Black"",""size"":""M""}","249000.00","42","936","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"937","VS-40068-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","38","937","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"938","VS-42738-GOLD-M","{""color"":""Gold"",""size"":""M""}","399000.00","50","938","Gold","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"939","VS-46610-BLUE-M","{""color"":""Blue"",""size"":""M""}","599000.00","12","939","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"940","VS-2049-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","71","940","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"941","VS-58332-RED-M","{""color"":""Red"",""size"":""M""}","159000.00","37","941","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"942","VS-23457-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","59","942","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"943","VS-3200-GREEN-M","{""color"":""Green"",""size"":""M""}","199000.00","20","943","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"944","VS-17995-GREY-M","{""color"":""Grey"",""size"":""M""}","299000.00","99","944","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"945","VS-17273-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","53","945","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"946","VS-26066-BLACK-M","{""color"":""Black"",""size"":""M""}","249000.00","25","946","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"947","VS-16471-RED-M","{""color"":""Red"",""size"":""M""}","249000.00","90","947","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"948","VS-33547-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","36","948","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"949","VS-16205-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","87","949","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"950","VS-30622-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","72","950","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"951","VS-24973-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","69","951","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"952","VS-20231-BLACK-M","{""color"":""Black"",""size"":""M""}","449000.00","60","952","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"953","VS-17666-MULTI-M","{""color"":""Multi"",""size"":""M""}","599000.00","39","953","Multi","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"954","VS-57432-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","65","954","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"955","VS-25534-RED-M","{""color"":""Red"",""size"":""M""}","249000.00","67","955","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"956","VS-11976-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","28","956","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"957","VS-10624-COPPER-M","{""color"":""Copper"",""size"":""M""}","599000.00","99","957","Copper","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"958","VS-36733-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","73","958","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"959","VS-44655-RED-M","{""color"":""Red"",""size"":""M""}","249000.00","87","959","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"960","VS-26993-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","15","960","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"961","VS-16387-ORANGE-M","{""color"":""Orange"",""size"":""M""}","249000.00","98","961","Orange","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"962","VS-6366-BROWN-M","{""color"":""Brown"",""size"":""M""}","299000.00","10","962","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"963","VS-45319-BLACK-M","{""color"":""Black"",""size"":""M""}","599000.00","66","963","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"964","VS-41686-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","91","964","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"965","VS-3849-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","199000.00","34","965","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"966","VS-20266-WHITE-M","{""color"":""White"",""size"":""M""}","599000.00","85","966","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"967","VS-9036-BLACK-M","{""color"":""Black"",""size"":""M""}","799000.00","62","967","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"968","VS-21236-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","61","968","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"969","VS-2895-BLUE-M","{""color"":""Blue"",""size"":""M""}","599000.00","90","969","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"970","VS-26297-PURPLE-M","{""color"":""Purple"",""size"":""M""}","199000.00","99","970","Purple","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"971","VS-14018-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","17","971","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"972","VS-7890-BROWN-M","{""color"":""Brown"",""size"":""M""}","299000.00","99","972","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"973","VS-16062-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","349000.00","28","973","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"974","VS-24450-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","44","974","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"975","VS-8955-GREY-M","{""color"":""Grey"",""size"":""M""}","349000.00","15","975","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"976","VS-41402-PINK-M","{""color"":""Pink"",""size"":""M""}","199000.00","22","976","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"977","VS-37283-BROWN-M","{""color"":""Brown"",""size"":""M""}","199000.00","63","977","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"978","VS-31249-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","42","978","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"979","VS-27214-BROWN-M","{""color"":""Brown"",""size"":""M""}","199000.00","89","979","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"980","VS-47532-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","53","980","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"981","VS-19693-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","33","981","White","M","0","5","True","6/17/2026 10:38:13 AM","6/18/2026 1:55:58 PM"
"982","VS-26274-TEAL-M","{""color"":""Teal"",""size"":""M""}","199000.00","42","982","Teal","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"983","VS-8981-WHITE-M","{""color"":""White"",""size"":""M""}","699000.00","91","983","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"984","VS-40020-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","12","984","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"985","VS-5567-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","58","985","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"986","VS-15998-BROWN-M","{""color"":""Brown"",""size"":""M""}","249000.00","42","986","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"987","VS-26526-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","95","987","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"988","VS-12042-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","55","988","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"989","VS-31443-RED-M","{""color"":""Red"",""size"":""M""}","599000.00","100","989","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"990","VS-24951-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","42","990","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"991","VS-22398-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","76","991","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"992","VS-12653-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","34","992","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"993","VS-51759-BEIGE-M","{""color"":""Beige"",""size"":""M""}","599000.00","45","993","Beige","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"994","VS-50168-GOLD-M","{""color"":""Gold"",""size"":""M""}","599000.00","48","994","Gold","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"995","VS-27082-BROWN-M","{""color"":""Brown"",""size"":""M""}","599000.00","99","995","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"996","VS-17551-PURPLE-M","{""color"":""Purple"",""size"":""M""}","249000.00","61","996","Purple","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"997","VS-19845-BROWN-M","{""color"":""Brown"",""size"":""M""}","249000.00","92","997","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"998","VS-26355-PURPLE-M","{""color"":""Purple"",""size"":""M""}","399000.00","22","998","Purple","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"999","VS-20313-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","59","999","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"1000","VS-59121-BLACK-M","{""color"":""Black"",""size"":""M""}","599000.00","44","1000","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
